Tree_Name	assembly	pep	cds	gff	gtf
Clavispora_fructus_NRRL_Y-17088	yHMPu5000041848_candida_musae_170713.fas	yHMPu5000041848_candida_musae_170713.final.pep	yHMPu5000041848_candida_musae_170713.final.cds	yHMPu5000041848_candida_musae_170713.final.gff3	yHMPu5000041848_candida_musae_170713.final.gtf
Clavispora_fructus_NRRL_Y-17072	yHMPu5000034988_candida_fructus_160519.fas	yHMPu5000034988_candida_fructus_160519.final.pep	yHMPu5000034988_candida_fructus_160519.final.cds	yHMPu5000034988_candida_fructus_160519.final.gff3	yHMPu5000034988_candida_fructus_160519.final.gtf
Clavispora_lusitaniae_ATCC_42720	clavispora_lusitaniae.fas	clavispora_lusitaniae.final.pep	clavispora_lusitaniae.final.cds	clavispora_lusitaniae.final.gff3	clavispora_lusitaniae.final.gtf
Clavispora_lusitaniae_NRRL_Y-11827	yHMPu5000034658_clavispora_lusitaniae_190924.fas	yHMPu5000034658_clavispora_lusitaniae_190924.final.pep	yHMPu5000034658_clavispora_lusitaniae_190924.final.cds	yHMPu5000034658_clavispora_lusitaniae_190924.final.gff3	yHMPu5000034658_clavispora_lusitaniae_190924.final.gtf
Clavispora_opuntiae	yHMPu5000035334_clavispora_opuntiae_190924.fas	yHMPu5000035334_clavispora_opuntiae_190924.final.pep	yHMPu5000035334_clavispora_opuntiae_190924.final.cds	yHMPu5000035334_clavispora_opuntiae_190924.final.gff3	yHMPu5000035334_clavispora_opuntiae_190924.final.gtf
Clavispora_reshetovae	yHMPu5000038066_clavispora_reshetovae_170912.fas	yHMPu5000038066_clavispora_reshetovae_170912.final.pep	yHMPu5000038066_clavispora_reshetovae_170912.final.cds	yHMPu5000038066_clavispora_reshetovae_170912.final.gff3	yHMPu5000038066_clavispora_reshetovae_170912.final.gtf
Cyberlindnera_americana	yHMPu5000035703_cyberlindnera_americana_160613.fas	yHMPu5000035703_cyberlindnera_americana_160613.final.pep	yHMPu5000035703_cyberlindnera_americana_160613.final.cds	yHMPu5000035703_cyberlindnera_americana_160613.final.gff3	yHMPu5000035703_cyberlindnera_americana_160613.final.gtf
Cyberlindnera_amylophila	yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2.fas	yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2.final.pep	yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2.final.cds	yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2.final.gff3	yHMPu5000035702_cyberlindnera_amylophila_160613.haplomerger2.final.gtf
Cyberlindnera_bimundalis	yHMPu5000038067_cyberlindnera_bimundalis_190924.fas	yHMPu5000038067_cyberlindnera_bimundalis_190924.final.pep	yHMPu5000038067_cyberlindnera_bimundalis_190924.final.cds	yHMPu5000038067_cyberlindnera_bimundalis_190924.final.gff3	yHMPu5000038067_cyberlindnera_bimundalis_190924.final.gtf
Cyberlindnera_euphorbiae	yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.fas	yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.final.pep	yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.final.cds	yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.final.gff3	yHMPu5000034981_cyberlindnera_euphorbiae_160519.haplomerger2.final.gtf
Cyberlindnera_euphorbiiphila	yHMPu5000037872_cyberlindnera_euphorbiiphila_180604.fas	yHMPu5000037872_cyberlindnera_euphorbiiphila_180604.final.pep	yHMPu5000037872_cyberlindnera_euphorbiiphila_180604.final.cds	yHMPu5000037872_cyberlindnera_euphorbiiphila_180604.final.gff3	yHMPu5000037872_cyberlindnera_euphorbiiphila_180604.final.gtf
Cyberlindnera_fabianii	yHMPu5000035701_cyberlindnera_fabianii_160519.fas	yHMPu5000035701_cyberlindnera_fabianii_160519.final.pep	yHMPu5000035701_cyberlindnera_fabianii_160519.final.cds	yHMPu5000035701_cyberlindnera_fabianii_160519.final.gff3	yHMPu5000035701_cyberlindnera_fabianii_160519.final.gtf
Cyberlindnera_galapagoensis	yHMPu5000037256_cyberlindnera_galapagoensis_210210.fas	yHMPu5000037256_cyberlindnera_galapagoensis_210210.final.pep	yHMPu5000037256_cyberlindnera_galapagoensis_210210.final.cds	yHMPu5000037256_cyberlindnera_galapagoensis_210210.final.gff3	yHMPu5000037256_cyberlindnera_galapagoensis_210210.final.gtf
Cyberlindnera_jadinii	yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.fas	yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.pep	yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.cds	yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.gff3	yHMPu5000035336_cyberlindnera_jadinii_180604.haplomerger2.final.gtf
Cyberlindnera_japonica	yHMPu5000035700_cyberlindnera_japonica_160519.fas	yHMPu5000035700_cyberlindnera_japonica_160519.final.pep	yHMPu5000035700_cyberlindnera_japonica_160519.final.cds	yHMPu5000035700_cyberlindnera_japonica_160519.final.gff3	yHMPu5000035700_cyberlindnera_japonica_160519.final.gtf
Cyberlindnera_lachancei	yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2.fas	yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2.final.pep	yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2.final.cds	yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2.final.gff3	yHMPu5000034980_cyberlindnera_lachancei_160519.haplomerger2.final.gtf
Cyberlindnera_maclurae	yHMPu5000035699_cyberlindnera_maclurae_160613.fas	yHMPu5000035699_cyberlindnera_maclurae_160613.final.pep	yHMPu5000035699_cyberlindnera_maclurae_160613.final.cds	yHMPu5000035699_cyberlindnera_maclurae_160613.final.gff3	yHMPu5000035699_cyberlindnera_maclurae_160613.final.gtf
Cyberlindnera_maritima	yHMPu5000034968_candida_maritima_160519.fas	yHMPu5000034968_candida_maritima_160519.final.pep	yHMPu5000034968_candida_maritima_160519.final.cds	yHMPu5000034968_candida_maritima_160519.final.gff3	yHMPu5000034968_candida_maritima_160519.final.gtf
Cyberlindnera_meyerae	yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2.fas	yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2.final.pep	yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2.final.cds	yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2.final.gff3	yHMPu5000035698_cyberlindnera_meyerae_160519.haplomerger2.final.gtf
Cyberlindnera_mississippiensis	yHMPu5000035337_cyberlindnera_mississippiensis_190924.fas	yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.pep	yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.cds	yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.gff3	yHMPu5000035337_cyberlindnera_mississippiensis_190924.final.gtf
Cyberlindnera_misumaiensis	yHMPu5000034979_cyberlindnera_misumaiensis_160519.fas	yHMPu5000034979_cyberlindnera_misumaiensis_160519.final.pep	yHMPu5000034979_cyberlindnera_misumaiensis_160519.final.cds	yHMPu5000034979_cyberlindnera_misumaiensis_160519.final.gff3	yHMPu5000034979_cyberlindnera_misumaiensis_160519.final.gtf
Cyberlindnera_mrakii	yHMPu5000034978_cyberlindnera_mrakii_160519.fas	yHMPu5000034978_cyberlindnera_mrakii_160519.final.pep	yHMPu5000034978_cyberlindnera_mrakii_160519.final.cds	yHMPu5000034978_cyberlindnera_mrakii_160519.final.gff3	yHMPu5000034978_cyberlindnera_mrakii_160519.final.gtf
Cyberlindnera_mycetangii	yHMPu5000035689_candida_mycetangii_160613.fas	yHMPu5000035689_candida_mycetangii_160613.final.pep	yHMPu5000035689_candida_mycetangii_160613.final.cds	yHMPu5000035689_candida_mycetangii_160613.final.gff3	yHMPu5000035689_candida_mycetangii_160613.final.gtf
Cyberlindnera_nakhonratchasimensis	yHMPu5000037904_candida_nakhonratchasimensis_170912.fas	yHMPu5000037904_candida_nakhonratchasimensis_170912.final.pep	yHMPu5000037904_candida_nakhonratchasimensis_170912.final.cds	yHMPu5000037904_candida_nakhonratchasimensis_170912.final.gff3	yHMPu5000037904_candida_nakhonratchasimensis_170912.final.gtf
Cyberlindnera_petersonii	yHMPu5000035325_cyberlindnera_petersonii_180604.fas	yHMPu5000035325_cyberlindnera_petersonii_180604.final.pep	yHMPu5000035325_cyberlindnera_petersonii_180604.final.cds	yHMPu5000035325_cyberlindnera_petersonii_180604.final.gff3	yHMPu5000035325_cyberlindnera_petersonii_180604.final.gtf
Cyberlindnera_rhodanensis	yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.fas	yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.pep	yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.cds	yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.gff3	yHMPu5000038346_cyberlindnera_rhodanensis_170713.haplomerger2.final.gtf
Cyberlindnera_samutprakarnensis	yHMPu5000038068_cyberlindnera_samutprakarnensis_170912.haplomerger2.fas	yHMPu5000038068_cyberlindnera_samutprakarnensis_170912.haplomerger2.final.pep	yHMPu5000038068_cyberlindnera_samutprakarnensis_170912.haplomerger2.final.cds	yHMPu5000038068_cyberlindnera_samutprakarnensis_170912.haplomerger2.final.gff3	yHMPu5000038068_cyberlindnera_samutprakarnensis_170912.haplomerger2.final.gtf
Cyberlindnera_sargentensis	yHMPu5000034966_cyberlindnera_sargentensis_160519.fas	yHMPu5000034966_cyberlindnera_sargentensis_160519.final.pep	yHMPu5000034966_cyberlindnera_sargentensis_160519.final.cds	yHMPu5000034966_cyberlindnera_sargentensis_160519.final.gff3	yHMPu5000034966_cyberlindnera_sargentensis_160519.final.gtf
Cyberlindnera_sp._NRRL_Y-27103	yHMPu5000034969_candida_sp_160519.haplomerger2.fas	yHMPu5000034969_candida_sp_160519.haplomerger2.final.pep	yHMPu5000034969_candida_sp_160519.haplomerger2.final.cds	yHMPu5000034969_candida_sp_160519.haplomerger2.final.gff3	yHMPu5000034969_candida_sp_160519.haplomerger2.final.gtf
Cyberlindnera_sp._NRRL_Y-7615	yHMPu5000034971_candida_sp_160519.fas	yHMPu5000034971_candida_sp_160519.final.pep	yHMPu5000034971_candida_sp_160519.final.cds	yHMPu5000034971_candida_sp_160519.final.gff3	yHMPu5000034971_candida_sp_160519.final.gtf
Cyberlindnera_sp._NRRL_Y-27267	yHMPu5000037870_candida_sp_170912.fas	yHMPu5000037870_candida_sp_170912.final.pep	yHMPu5000037870_candida_sp_170912.final.cds	yHMPu5000037870_candida_sp_170912.final.gff3	yHMPu5000037870_candida_sp_170912.final.gtf
Cyberlindnera_suaveolens	yHMPu5000035687_cyberlindnera_suaveolens_160613.fas	yHMPu5000035687_cyberlindnera_suaveolens_160613.final.pep	yHMPu5000035687_cyberlindnera_suaveolens_160613.final.cds	yHMPu5000035687_cyberlindnera_suaveolens_160613.final.gff3	yHMPu5000035687_cyberlindnera_suaveolens_160613.final.gtf
Cyberlindnera_subsufficiens	yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.fas	yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.pep	yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.cds	yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.gff3	yHMPu5000035324_cyberlindnera_subsufficiens_A3_201018.final.gtf
Cyberlindnera_veronae	yHMPu5000038345_cyberlindnera_veronae_170713.fas	yHMPu5000038345_cyberlindnera_veronae_170713.final.pep	yHMPu5000038345_cyberlindnera_veronae_170713.final.cds	yHMPu5000038345_cyberlindnera_veronae_170713.final.gff3	yHMPu5000038345_cyberlindnera_veronae_170713.final.gtf
Cyberlindnera_xishuangbannaensis	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210.fas	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210.final.pep	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210.final.cds	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210.final.gff3	yHMPu5000037227_cyberlindnera_xishuangbannaensis_210210.final.gtf
Danielozyma_ontarioensis	yHMPu5000034973_danielozyma_ontarioensis_160519.fas	yHMPu5000034973_danielozyma_ontarioensis_160519.final.pep	yHMPu5000034973_danielozyma_ontarioensis_160519.final.cds	yHMPu5000034973_danielozyma_ontarioensis_160519.final.gff3	yHMPu5000034973_danielozyma_ontarioensis_160519.final.gtf
Deakozyma_indianensis	yHMPu5000034974_deakozyma_indianensis_160519.fas	yHMPu5000034974_deakozyma_indianensis_160519.final.pep	yHMPu5000034974_deakozyma_indianensis_160519.final.cds	yHMPu5000034974_deakozyma_indianensis_160519.final.gff3	yHMPu5000034974_deakozyma_indianensis_160519.final.gtf
Debaryomyces_coudertii	yHMPu5000041841_debaryomyces_coudertii_170713.fas	yHMPu5000041841_debaryomyces_coudertii_170713.final.pep	yHMPu5000041841_debaryomyces_coudertii_170713.final.cds	yHMPu5000041841_debaryomyces_coudertii_170713.final.gff3	yHMPu5000041841_debaryomyces_coudertii_170713.final.gtf
Debaryomyces_fabryi	yHMPu5000041829_debaryomyces_fabryi_180604.fas	yHMPu5000041829_debaryomyces_fabryi_180604.final.pep	yHMPu5000041829_debaryomyces_fabryi_180604.final.cds	yHMPu5000041829_debaryomyces_fabryi_180604.final.gff3	yHMPu5000041829_debaryomyces_fabryi_180604.final.gtf
Debaryomyces_hansenii	yHMPu5000034659_debaryomyces_hansenii_180604.fas	yHMPu5000034659_debaryomyces_hansenii_180604.final.pep	yHMPu5000034659_debaryomyces_hansenii_180604.final.cds	yHMPu5000034659_debaryomyces_hansenii_180604.final.gff3	yHMPu5000034659_debaryomyces_hansenii_180604.final.gtf
Debaryomyces_marama	yHMPu5000041713_debaryomyces_maramus_170307.fas	yHMPu5000041713_debaryomyces_maramus_170307.final.pep	yHMPu5000041713_debaryomyces_maramus_170307.final.cds	yHMPu5000041713_debaryomyces_maramus_170307.final.gff3	yHMPu5000041713_debaryomyces_maramus_170307.final.gtf
Debaryomyces_nepalensis	yHMPu5000041693_debaryomyces_nepalensis_170307.fas	yHMPu5000041693_debaryomyces_nepalensis_170307.final.pep	yHMPu5000041693_debaryomyces_nepalensis_170307.final.cds	yHMPu5000041693_debaryomyces_nepalensis_170307.final.gff3	yHMPu5000041693_debaryomyces_nepalensis_170307.final.gtf
Debaryomyces_prosopidis	yHMPu5000041678_debaryomyces_prosopidis_170307.fas	yHMPu5000041678_debaryomyces_prosopidis_170307.final.pep	yHMPu5000041678_debaryomyces_prosopidis_170307.final.cds	yHMPu5000041678_debaryomyces_prosopidis_170307.final.gff3	yHMPu5000041678_debaryomyces_prosopidis_170307.final.gtf
Debaryomyces_robertsiae	yHMPu5000041825_debaryomyces_robertsiae_170307.fas	yHMPu5000041825_debaryomyces_robertsiae_170307.final.pep	yHMPu5000041825_debaryomyces_robertsiae_170307.final.cds	yHMPu5000041825_debaryomyces_robertsiae_170307.final.gff3	yHMPu5000041825_debaryomyces_robertsiae_170307.final.gtf
Debaryomyces_singareniensis	yHMPu5000038344_debaryomyces_singareniensis_170713.fas	yHMPu5000038344_debaryomyces_singareniensis_170713.final.pep	yHMPu5000038344_debaryomyces_singareniensis_170713.final.cds	yHMPu5000038344_debaryomyces_singareniensis_170713.final.gff3	yHMPu5000038344_debaryomyces_singareniensis_170713.final.gtf
Debaryomyces_subglobosus	yHMPu5000041824_debaryomyces_subglobosus_160928.fas	yHMPu5000041824_debaryomyces_subglobosus_160928.final.pep	yHMPu5000041824_debaryomyces_subglobosus_160928.final.cds	yHMPu5000041824_debaryomyces_subglobosus_160928.final.gff3	yHMPu5000041824_debaryomyces_subglobosus_160928.final.gtf
Debaryomyces_udenii	yHMPu5000037873_debaryomyces_udenii_180604.fas	yHMPu5000037873_debaryomyces_udenii_180604.final.pep	yHMPu5000037873_debaryomyces_udenii_180604.final.cds	yHMPu5000037873_debaryomyces_udenii_180604.final.gff3	yHMPu5000037873_debaryomyces_udenii_180604.final.gtf
Brettanomyces_anomalus_NRRL_Y-17522	yHMPu5000034976_dekkera_anomala_160519.haplomerger2.fas	yHMPu5000034976_dekkera_anomala_160519.haplomerger2.final.pep	yHMPu5000034976_dekkera_anomala_160519.haplomerger2.final.cds	yHMPu5000034976_dekkera_anomala_160519.haplomerger2.final.gff3	yHMPu5000034976_dekkera_anomala_160519.haplomerger2.final.gtf
Brettanomyces_anomalus_YV396	brettanomyces_anomalus.fas	brettanomyces_anomalus.final.pep	brettanomyces_anomalus.final.cds	brettanomyces_anomalus.final.gff3	brettanomyces_anomalus.final.gtf
Brettanomyces_bruxellensis	yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.fas	yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final.pep	yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final.cds	yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final.gff3	yHMPu5000034975_dekkera_bruxellensis_160519.haplomerger2.final.gtf
Diddensiella_caesifluorescens	yHMPu5000034660_diddensiella_caesifluorescens_180604.fas	yHMPu5000034660_diddensiella_caesifluorescens_180604.final.pep	yHMPu5000034660_diddensiella_caesifluorescens_180604.final.cds	yHMPu5000034660_diddensiella_caesifluorescens_180604.final.gff3	yHMPu5000034660_diddensiella_caesifluorescens_180604.final.gtf
Diddensiella_santjacobensis	yHMPu5000035323_diddensiella_santjacobensis_190924.fas	yHMPu5000035323_diddensiella_santjacobensis_190924.final.pep	yHMPu5000035323_diddensiella_santjacobensis_190924.final.cds	yHMPu5000035323_diddensiella_santjacobensis_190924.final.gff3	yHMPu5000035323_diddensiella_santjacobensis_190924.final.gtf
Dipodascopsis_anomala	yHDO599_dipodascus_anamola_180604.fas	yHDO599_dipodascus_anamola_180604.final.pep	yHDO599_dipodascus_anamola_180604.final.cds	yHDO599_dipodascus_anamola_180604.final.gff3	yHDO599_dipodascus_anamola_180604.final.gtf
Dipodascopsis_tothii	yHMPu5000034751_dipodascopsis_tothii_210210.fas	yHMPu5000034751_dipodascopsis_tothii_210210.final.pep	yHMPu5000034751_dipodascopsis_tothii_210210.final.cds	yHMPu5000034751_dipodascopsis_tothii_210210.final.gff3	yHMPu5000034751_dipodascopsis_tothii_210210.final.gtf
Dipodascopsis_uninucleata_var._uninucleata	yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.fas	yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.pep	yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.cds	yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.gff3	yHMPu5000034752_dipodascopsis_uninucleata_var_uninucleata_170713.final.gtf
Dipodascopsis_uninucleata_var._wickerhamii	yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.fas	yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.pep	yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.cds	yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.gff3	yHMPu5000034753_dipodascopsis_uninucleata_var_wickerhamii_170713.final.gtf
Dipodascus_aggregatus	yHMPu5000037874_dipodascus_aggregatus_190924.fas	yHMPu5000037874_dipodascus_aggregatus_190924.final.pep	yHMPu5000037874_dipodascus_aggregatus_190924.final.cds	yHMPu5000037874_dipodascus_aggregatus_190924.final.gff3	yHMPu5000037874_dipodascus_aggregatus_190924.final.gtf
Dipodascus_albidus	yHMPu5000034661_dipodascus_albidus_180604.fas	yHMPu5000034661_dipodascus_albidus_180604.final.pep	yHMPu5000034661_dipodascus_albidus_180604.final.cds	yHMPu5000034661_dipodascus_albidus_180604.final.gff3	yHMPu5000034661_dipodascus_albidus_180604.final.gtf
Dipodascus_armillariae	yHMPu5000041823_dipodascus_armillariae_190924.haplomerger2.fas	yHMPu5000041823_dipodascus_armillariae_190924.haplomerger2.final.pep	yHMPu5000041823_dipodascus_armillariae_190924.haplomerger2.final.cds	yHMPu5000041823_dipodascus_armillariae_190924.haplomerger2.final.gff3	yHMPu5000041823_dipodascus_armillariae_190924.haplomerger2.final.gtf
Dipodascus_australiensis	yHMPu5000038343_dipodascus_australiensis_170713.fas	yHMPu5000038343_dipodascus_australiensis_170713.final.pep	yHMPu5000038343_dipodascus_australiensis_170713.final.cds	yHMPu5000038343_dipodascus_australiensis_170713.final.gff3	yHMPu5000038343_dipodascus_australiensis_170713.final.gtf
Dipodascus_carabidarus	yHMPu5000037875_geotrichum_carabidarum_190924.fas	yHMPu5000037875_geotrichum_carabidarum_190924.final.pep	yHMPu5000037875_geotrichum_carabidarum_190924.final.cds	yHMPu5000037875_geotrichum_carabidarum_190924.final.gff3	yHMPu5000037875_geotrichum_carabidarum_190924.final.gtf
Dipodascus_cucujoidarus	yHMPu5000041821_geotrichum_cucujoidarum_170912.fas	yHMPu5000041821_geotrichum_cucujoidarum_170912.final.pep	yHMPu5000041821_geotrichum_cucujoidarum_170912.final.cds	yHMPu5000041821_geotrichum_cucujoidarum_170912.final.gff3	yHMPu5000041821_geotrichum_cucujoidarum_170912.final.gtf
